Date,ersst,lat
2006-06-01,24.020082473754883,2
2006-07-01,27.0183048248291,2
2006-08-01,27.456347465515137,2
2006-09-01,25.67408561706543,2
2006-10-01,23.668370246887207,2
2006-11-01,20.91432476043701,2
2006-12-01,19.799887657165527,2
2007-01-01,19.090768814086914,2
2007-02-01,16.656839847564697,2
2007-03-01,16.651036262512207,2
2007-04-01,17.47461986541748,2
2007-05-01,19.98933696746826,2
2007-06-01,23.271682739257813,2
2007-07-01,26.007816314697266,2
2007-08-01,27.272725105285645,2
2007-09-01,26.46671485900879,2
2007-10-01,25.029584884643555,2
2007-11-01,21.17506504058838,2
2007-12-01,18.909713745117188,2
2008-01-01,17.572025299072266,2
2008-02-01,16.866417407989502,2
2008-03-01,17.400928497314453,2
2008-04-01,18.771071434020996,2
2008-05-01,20.238593101501465,2
2008-06-01,24.32875156402588,2
2008-07-01,27.046793937683105,2
2008-08-01,27.096184730529785,2
2008-09-01,25.992247581481934,2
2008-10-01,23.672120094299316,2
2008-11-01,20.558883666992188,2
2008-12-01,18.492591857910156,2
2009-01-01,16.698047161102295,2
2009-02-01,15.79755163192749,2
2009-03-01,16.77573585510254,2
2009-04-01,18.055909156799316,2
2009-05-01,21.3427677154541,2
2009-06-01,24.47277545928955,2
2009-07-01,26.079477310180664,2
2009-08-01,27.878061294555664,2
2009-09-01,26.559136390686035,2
2009-10-01,23.40095806121826,2
2009-11-01,21.517022132873535,2
2009-12-01,19.96377658843994,2
2010-01-01,17.062819957733154,2
2010-02-01,15.815030097961426,2
2010-03-01,16.4728045463562,2
2010-04-01,18.60703945159912,2
2010-05-01,20.993700981140137,2
2010-06-01,25.63694190979004,2
2010-07-01,27.766273498535156,2
2010-08-01,27.7276668548584,2
2010-09-01,25.80302143096924,2
2010-10-01,24.084522247314453,2
2010-11-01,21.234392166137695,2
2010-12-01,18.042656898498535,2
2011-01-01,16.00311851501465,2
2011-02-01,15.643045902252197,2
2011-03-01,16.431718349456787,2
2011-04-01,17.898240089416504,2
2011-05-01,21.364943504333496,2
2011-06-01,25.251277923583984,2
